,x,y,z,roll,pitch,yaw,thumb,fore,index,ring,receiver values,word
22,-0.257812,0.492188,-0.046875,0.166667,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
23,-0.242188,0.460938,-0.046875,0.166667,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
24,-0.265625,0.476562,-0.046875,0.25,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
25,-0.289062,0.46875,-0.046875,0.166667,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
26,-0.289062,0.46875,-0.046875,0.166667,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
27,-0.273438,0.460938,-0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
28,-0.25,0.453125,-0.046875,0.166667,-1.0,-1.0,0.25,0.0,0.5,0.25, 0x3F,soon
29,-0.234375,0.460938,-0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.5,0.0, 0x3F,soon
30,-0.21875,0.398438,-0.039062,0.083333,-1.0,-1.0,0.25,0.0,0.25,0.0, 0x3F,soon
31,-0.1875,0.351562,-0.039062,0.166667,-1.0,-1.0,0.25,0.0,0.5,0.0, 0x3F,soon
32,-0.15625,0.304688,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.5,0.0, 0x3F,soon
33,-0.125,0.265625,-0.03125,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.0, 0x3F,soon
34,-0.101562,0.242188,-0.023438,0.083333,-1.0,-1.0,0.25,0.25,0.75,0.0, 0x3F,soon
35,-0.085938,0.195312,-0.015625,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.0, 0x3F,soon
36,-0.078125,0.164062,-0.007812,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.0, 0x3F,soon
37,-0.046875,0.132812,-0.007812,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.0, 0x3F,soon
38,-0.046875,0.085938,-0.007812,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.0, 0x3F,soon
39,-0.03125,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.0, 0x3F,soon
40,-0.039062,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.75,0.0, 0x3F,soon
41,-0.023438,0.039062,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
42,-0.039062,0.039062,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
43,-0.015625,0.015625,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
44,0.0,0.015625,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
45,-0.039062,0.007812,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
46,-0.007812,0.0,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
47,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
48,0.0,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
49,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
50,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.5,0.25, 0x3F,soon
51,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
52,0.0,0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.75,0.25, 0x3F,soon
0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5,0.75,0.5,0.75, 0x3F,Norway
1,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.5,0.75,0.25,0.75, 0x3F,Norway
2,0.015625,0.0,0.0,0.0,-1.0,-1.0,0.5,0.75,0.25,0.75, 0x3F,Norway
3,0.015625,0.0,0.0,0.0,-1.0,-1.0,0.5,0.5,0.25,0.75, 0x3F,Norway
4,0.007812,0.0,0.0,0.0,-1.0,-1.0,0.5,0.25,0.25,0.5, 0x3F,Norway
5,0.0,0.007812,-0.015625,0.0,-1.0,-1.0,0.75,0.25,0.25,0.5, 0x3F,Norway
6,-0.015625,0.085938,-0.03125,0.083333,-1.0,-1.0,0.75,0.25,0.25,0.5, 0x3F,Norway
7,-0.054688,0.15625,-0.046875,0.0,-1.0,-1.0,0.75,0.25,0.25,0.75, 0x3F,Norway
8,-0.078125,0.265625,-0.0625,0.0,-1.0,-1.0,0.75,0.25,0.0,0.5, 0x3F,Norway
9,-0.164062,0.390625,-0.070312,0.0,-1.0,-1.0,0.75,0.25,0.25,0.5, 0x3F,Norway
10,-0.226562,0.546875,-0.070312,0.0,-1.0,-1.0,0.75,0.25,0.25,0.5, 0x3F,Norway
11,-0.304688,0.679688,-0.070312,0.083333,-1.0,-1.0,0.75,0.25,0.0,0.5, 0x3F,Norway
12,-0.34375,0.78125,-0.0625,0.0,-1.0,-1.0,0.75,0.25,0.25,0.5, 0x3F,Norway
13,-0.429688,0.898438,-0.046875,0.0,-1.0,-1.0,0.75,0.25,0.25,0.5, 0x3F,Norway
14,-0.484375,0.9375,-0.039062,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3B,Norway
15,-0.53125,0.929688,-0.039062,0.833333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
16,-0.53125,0.914062,-0.046875,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
17,-0.5625,0.875,-0.054688,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
18,-0.546875,0.804688,-0.0625,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
19,-0.539062,0.695312,-0.070312,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
20,-0.539062,0.578125,-0.078125,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
21,-0.523438,0.5,-0.078125,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
22,-0.484375,0.476562,-0.085938,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
23,-0.421875,0.484375,-0.085938,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
24,-0.453125,0.53125,-0.09375,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x37,Norway
25,-0.335938,0.617188,-0.09375,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
26,-0.273438,0.703125,-0.085938,0.916667,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
27,-0.210938,0.8125,-0.085938,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
28,-0.203125,0.882812,-0.070312,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
29,-0.164062,0.96875,-0.054688,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
30,-0.148438,0.882812,-0.039062,0.916667,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
31,-0.132812,0.992188,-0.03125,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
32,-0.085938,0.992188,-0.015625,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
33,-0.054688,0.992188,-0.015625,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
34,-0.0625,0.96875,-0.015625,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
35,-0.015625,0.953125,-0.023438,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
36,0.015625,0.914062,-0.03125,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
37,0.023438,0.78125,-0.039062,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
38,0.0625,0.664062,-0.046875,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
39,0.085938,0.539062,-0.054688,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
40,0.085938,0.4375,-0.054688,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
41,0.09375,0.34375,-0.046875,0.0,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
42,0.125,0.265625,-0.046875,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
43,0.117188,0.203125,-0.039062,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
44,0.125,0.140625,-0.03125,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
45,0.101562,0.085938,-0.03125,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
46,0.09375,0.070312,-0.023438,0.083333,-1.0,-1.0,0.75,0.5,0.25,0.75, 0x3F,Norway
47,0.117188,0.054688,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
48,0.109375,0.046875,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
49,0.101562,0.03125,-0.023438,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
50,0.09375,0.03125,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
51,0.085938,0.007812,-0.023438,0.083333,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
52,0.09375,0.015625,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
53,0.085938,0.015625,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
54,0.085938,0.015625,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
55,0.085938,0.015625,-0.023438,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
56,0.085938,0.015625,-0.015625,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
57,0.085938,0.015625,-0.015625,0.0,-1.0,-1.0,0.75,0.75,0.25,0.75, 0x3F,Norway
0,-0.007812,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.0,0.25, 0x3F,God
1,-0.007812,-0.007812,0.0,0.083333,-1.0,-1.0,0.25,0.25,0.0,0.25, 0x3F,God
2,0.0,-0.03125,0.0,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
3,-0.007812,-0.007812,0.0,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
4,-0.03125,0.007812,-0.007812,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
5,-0.054688,0.039062,-0.015625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
6,-0.101562,0.101562,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
7,-0.15625,0.164062,-0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
8,-0.210938,0.265625,-0.054688,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
9,-0.273438,0.375,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
10,-0.351562,0.453125,-0.0625,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
11,-0.421875,0.53125,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
12,-0.492188,0.601562,-0.0625,0.25,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
13,-0.53125,0.664062,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
14,-0.570312,0.710938,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
15,-0.609375,0.703125,-0.054688,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
16,-0.59375,0.679688,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
17,-0.5625,0.664062,-0.070312,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
18,-0.484375,0.617188,-0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
19,-0.40625,0.65625,-0.085938,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
20,-0.304688,0.664062,-0.085938,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
21,-0.117188,0.726562,-0.078125,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3E,God
22,-0.09375,0.851562,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
23,-0.023438,0.90625,-0.015625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
24,0.078125,0.796875,0.0,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
25,0.148438,0.976562,0.015625,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3C,God
26,0.179688,0.992188,0.039062,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3A,God
27,0.257812,0.992188,0.046875,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x38,God
28,0.257812,0.992188,0.046875,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x30,God
29,0.257812,0.992188,0.054688,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x34,God
30,0.257812,0.992188,0.054688,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x38,God
31,0.40625,0.992188,0.054688,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x38,God
32,0.40625,0.992188,0.054688,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x30,God
33,0.328125,0.976562,0.070312,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3C,God
34,0.273438,0.992188,0.070312,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3C,God
35,0.226562,0.984375,0.070312,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3C,God
36,0.179688,0.929688,0.0625,0.75,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3C,God
37,-0.078125,0.945312,0.0625,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
38,-0.078125,0.90625,0.054688,0.0,-1.0,-1.0,0.25,0.0,0.0,0.25, 0x3F,God
39,-0.0625,0.867188,0.039062,0.0,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
40,-0.015625,0.820312,0.03125,0.166667,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
41,0.0,0.757812,0.015625,0.166667,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
42,0.0,0.585938,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
43,0.015625,0.460938,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.0,0.5, 0x3F,God
44,0.0,0.359375,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.5, 0x3F,God
45,-0.015625,0.273438,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.5, 0x3F,God
46,0.0,0.21875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
47,-0.007812,0.15625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
48,0.0,0.117188,0.0,0.0,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
49,-0.015625,0.078125,0.0,0.0,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
50,-0.015625,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
51,-0.007812,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
52,-0.007812,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
53,-0.007812,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
54,0.0,0.070312,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
55,0.023438,0.085938,0.0,0.0,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
56,0.015625,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
57,0.0,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
58,0.0,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
59,0.0,0.039062,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
60,0.0,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
61,0.015625,0.0625,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
62,0.0,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
63,0.0,0.046875,0.0,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
64,0.015625,0.0625,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
65,0.015625,0.0625,0.0,0.166667,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
66,0.015625,0.039062,0.007812,0.083333,-1.0,-1.0,0.25,0.75,0.0,0.25, 0x3F,God
0,0.0,0.007812,0.0,0.0,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,later
1,0.0,0.007812,0.0,0.0,-1.0,-1.0,0.25,0.25,0.75,0.75, 0x3F,later
2,-0.023438,0.0,0.0,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
3,-0.015625,0.039062,0.0,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
4,-0.023438,0.070312,-0.007812,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
5,-0.054688,0.140625,-0.015625,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
6,-0.109375,0.195312,-0.023438,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
7,-0.171875,0.21875,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
8,-0.257812,0.289062,-0.03125,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
9,-0.382812,0.3125,-0.03125,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x37,later
10,-0.367188,0.34375,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
11,-0.421875,0.34375,-0.039062,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
12,-0.429688,0.351562,-0.039062,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
13,-0.414062,0.367188,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
14,-0.390625,0.375,-0.0625,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
15,-0.398438,0.382812,-0.0625,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
16,-0.40625,0.40625,-0.0625,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
17,-0.429688,0.414062,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
18,-0.460938,0.429688,-0.046875,0.083333,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
19,-0.476562,0.4375,-0.046875,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
20,-0.46875,0.414062,-0.046875,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
21,-0.414062,0.421875,-0.054688,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
22,-0.382812,0.398438,-0.0625,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
23,-0.34375,0.414062,-0.0625,0.0,-1.0,-1.0,0.25,0.0,0.75,0.75, 0x3F,later
24,-0.3125,0.398438,-0.0625,0.0,-1.0,-1.0,0.25,0.25,0.75,0.75, 0x3F,later
25,-0.257812,0.421875,-0.054688,0.0,-1.0,-1.0,0.25,0.25,0.75,0.75, 0x3F,later
26,-0.234375,0.414062,-0.046875,0.0,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,later
27,-0.210938,0.375,-0.046875,0.0,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,later
28,-0.195312,0.34375,-0.039062,0.0,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,later
29,-0.1875,0.328125,-0.03125,0.0,-1.0,-1.0,0.25,0.5,0.75,0.75, 0x3F,later
30,-0.179688,0.289062,-0.023438,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
31,-0.140625,0.203125,-0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
32,-0.132812,0.164062,-0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
33,-0.125,0.132812,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
34,-0.101562,0.109375,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
35,-0.109375,0.070312,0.0,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
36,-0.101562,0.046875,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
37,-0.078125,0.015625,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
38,-0.0625,0.015625,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
39,-0.0625,0.023438,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
40,-0.070312,0.03125,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
41,-0.070312,0.03125,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
42,-0.070312,0.03125,0.007812,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
43,-0.0625,0.023438,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
44,-0.085938,0.039062,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
45,-0.085938,0.039062,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.5,0.75, 0x3F,later
46,-0.070312,0.023438,0.015625,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,later
0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,wild
1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.75,0.5,0.0, 0x3F,wild
2,0.0,0.0,0.0,0.0,-1.0,-1.0,0.25,0.5,0.25,0.0, 0x3F,wild
3,0.007812,0.0,0.0,0.0,-1.0,-1.0,0.0,0.25,0.0,0.0, 0x3F,wild
4,0.007812,-0.015625,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,wild
5,0.015625,-0.023438,0.0,0.083333,-1.0,-1.0,0.0,0.0,0.0,0.0, 0x3F,wild
6,0.015625,0.0,0.0,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
7,0.03125,0.015625,-0.007812,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
8,0.0,0.039062,-0.015625,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
9,0.0,0.078125,-0.023438,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
10,-0.046875,0.179688,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
11,-0.070312,0.25,-0.03125,0.083333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
12,-0.054688,0.375,-0.03125,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
13,-0.09375,0.492188,-0.023438,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
14,-0.117188,0.570312,-0.015625,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
15,-0.210938,0.65625,-0.007812,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
16,-0.234375,0.726562,0.0,0.333333,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
17,-0.257812,0.875,0.007812,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
18,-0.273438,0.859375,0.007812,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
19,-0.3125,0.867188,0.007812,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
20,-0.304688,0.875,0.007812,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
21,-0.289062,0.867188,0.0,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
22,-0.234375,0.828125,-0.015625,0.166667,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
23,-0.109375,0.046875,-0.0625,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
24,-0.078125,0.390625,-0.070312,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
25,0.015625,0.523438,-0.078125,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
26,0.0,0.585938,-0.085938,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
27,-0.007812,0.578125,-0.085938,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
28,-0.007812,0.585938,-0.085938,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x36,wild
29,-0.0625,0.546875,-0.085938,0.25,-1.0,-1.0,0.25,0.0,0.0,0.0, 0x3F,wild
30,-0.054688,0.523438,-0.085938,0.25,-1.0,-1.0,0.25,0.25,0.0,0.25, 0x3F,wild
31,-0.070312,0.5,-0.078125,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
32,-0.101562,0.445312,-0.070312,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
33,-0.085938,0.398438,-0.0625,0.166667,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
34,-0.101562,0.328125,-0.054688,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
35,-0.101562,0.28125,-0.054688,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
36,-0.117188,0.21875,-0.046875,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
37,-0.109375,0.195312,-0.039062,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
38,-0.109375,0.171875,-0.03125,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
39,-0.09375,0.125,-0.03125,0.0,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
40,-0.085938,0.109375,-0.023438,0.083333,-1.0,-1.0,0.25,0.75,0.75,0.75, 0x3F,wild
