x,y,z,roll,pitch,yaw,thumb,fore,index,ring,'receiver values',word
179,193,199,26,39,40,42,46,51,56,57,137
179,193,198,26,39,40,42,46,51,56,57,137
179,193,197,27,39,40,42,46,51,56,57,137
179,193,197,27,39,40,42,46,51,56,57,137
180,193,196,32,39,40,42,46,51,56,57,137
180,193,196,35,39,40,42,46,51,56,57,137
180,191,196,26,39,40,42,46,51,56,57,137
180,191,196,26,39,40,42,46,51,56,57,137
180,191,195,26,39,40,42,46,51,56,57,137
182,190,195,27,39,40,42,46,51,56,57,137
182,190,195,26,39,40,42,46,51,56,57,137
176,189,195,26,39,40,42,46,51,56,57,137
182,188,195,26,39,40,42,46,51,56,57,137
180,188,195,26,39,40,42,45,51,56,57,137
180,188,195,26,39,40,42,46,51,56,57,137
182,187,195,26,39,40,42,46,51,56,57,137
182,187,195,26,39,40,42,46,51,56,57,137
182,186,195,26,39,40,42,46,51,56,57,137
182,186,195,26,39,40,42,46,51,56,57,137
182,186,195,26,39,40,42,46,51,56,57,137
178,186,195,26,39,40,42,46,51,56,58,137
182,186,195,26,39,40,42,46,51,56,57,137
182,186,195,26,39,40,42,46,51,56,57,137
182,186,195,26,39,40,42,46,51,56,57,137
176,186,195,26,39,40,42,46,51,56,57,137
176,186,195,26,39,40,42,46,51,56,57,137
176,186,195,26,39,40,42,46,51,56,57,137
175,186,195,26,39,40,42,46,51,56,57,137
177,185,195,26,39,40,42,46,51,56,57,138
177,185,195,26,39,40,42,45,49,54,57,138
175,185,195,26,39,40,42,45,49,54,57,138
175,185,195,26,39,40,42,45,49,54,57,138
175,186,195,26,39,40,42,45,49,54,57,138
175,186,195,26,39,40,42,45,49,54,57,138
175,185,195,26,39,40,42,45,49,54,57,138
175,189,197,26,39,40,42,45,49,54,57,138
180,190,198,26,39,40,42,45,49,54,57,138
179,191,198,35,39,40,42,45,49,54,57,138
179,191,199,26,39,40,42,45,49,54,57,138
181,193,199,26,39,40,42,45,49,54,57,138
181,193,199,26,39,40,42,45,49,54,57,138
183,193,199,26,39,40,42,45,49,54,57,138
183,193,199,26,39,40,42,45,49,54,57,138
183,193,199,27,39,40,42,45,49,54,57,138
183,193,199,27,39,40,42,45,49,54,57,138
184,193,200,27,39,40,42,45,49,54,57,138
184,191,200,27,39,40,42,45,49,54,57,138
184,191,200,27,39,40,42,45,49,54,57,138
184,190,200,27,39,40,42,45,49,54,57,138
184,190,200,27,39,40,42,45,49,54,57,138
184,191,200,27,39,40,42,45,49,54,57,138
184,191,200,26,39,40,42,45,49,54,57,138
184,191,200,26,39,40,42,45,49,54,57,138
184,191,200,26,39,40,42,45,49,54,57,138
184,193,199,26,39,40,42,45,49,54,57,138
184,193,199,26,39,40,42,45,49,54,57,138
184,193,199,26,39,40,42,45,49,54,57,138
184,191,199,27,39,40,42,45,49,54,57,138
184,191,199,26,39,40,42,45,49,54,57,138
184,191,199,26,39,40,42,45,49,54,57,138
184,191,199,26,39,40,42,45,49,54,57,138
184,191,199,26,39,40,42,45,49,54,57,138
184,190,199,26,39,40,42,45,49,54,57,138
184,190,199,26,39,40,42,45,49,54,57,138
184,190,199,26,39,40,42,45,49,54,57,138
183,190,199,26,39,40,42,45,49,54,57,138
183,190,199,26,39,40,42,45,49,54,57,138
181,190,199,26,39,40,42,45,49,54,57,138
181,190,198,26,39,40,42,45,49,54,57,138
179,189,198,26,39,40,42,45,49,54,57,138
177,189,197,26,39,40,41,45,49,54,58,138
180,189,197,26,39,40,42,45,49,54,57,138
182,189,196,26,39,40,42,45,49,54,57,138
175,188,195,26,39,40,41,45,49,54,57,138
177,188,195,26,39,40,41,45,49,54,57,138
177,188,195,27,39,40,41,45,49,54,57,138
178,188,201,29,39,40,42,45,49,54,57,138
178,187,201,29,39,40,42,45,49,54,57,138
175,187,204,27,39,40,41,48,50,56,61,138
178,188,201,27,39,40,42,45,49,54,57,138
178,188,201,27,39,40,41,45,49,54,57,138
178,188,201,27,39,40,41,45,49,54,57,139
175,185,195,27,39,40,42,46,50,56,57,139
176,185,195,27,39,40,42,46,50,56,57,139
176,185,195,27,39,40,42,46,50,56,57,139
176,192,195,26,39,40,42,46,50,56,57,139
177,186,195,26,39,40,42,46,50,56,57,139
177,186,195,27,39,40,42,46,50,56,57,139
175,186,196,27,39,40,42,46,50,56,57,139
175,188,197,27,39,40,42,46,50,56,57,139
182,189,197,27,39,40,42,45,50,56,57,139
180,190,198,27,39,40,42,45,50,56,57,139
180,191,198,26,39,40,42,45,50,56,57,139
180,193,198,26,39,40,42,45,50,56,57,139
179,193,198,26,39,40,42,45,50,56,57,139
179,194,198,26,39,40,42,45,50,56,57,139
181,194,197,26,39,40,42,45,50,56,57,139
181,194,196,27,39,40,42,45,50,56,57,139
183,194,195,27,39,40,42,45,50,56,57,139
183,194,195,29,39,40,42,45,50,56,57,139
183,194,201,29,39,40,42,45,50,56,57,139
183,194,201,29,39,40,42,45,50,56,57,139
183,194,201,29,39,40,42,45,50,56,57,139
184,194,201,29,39,40,42,45,50,56,57,139
184,194,195,29,39,40,42,45,50,56,57,139
184,194,195,31,39,40,42,45,50,56,57,139
184,194,195,31,39,40,42,45,50,56,57,139
184,194,196,31,39,40,42,45,50,56,57,139
184,194,197,31,39,40,42,45,50,56,57,139
184,194,197,31,39,40,42,45,50,56,57,139
184,194,197,31,39,40,42,45,50,56,57,139
184,194,197,31,39,40,42,45,50,56,57,139
183,194,198,31,39,40,42,45,50,56,57,139
183,194,198,31,39,40,42,45,50,56,57,139
183,193,198,29,39,40,42,45,50,56,57,139
183,193,199,27,39,40,42,45,50,56,57,139
181,193,199,27,39,40,42,45,50,56,57,139
179,193,199,27,39,40,42,45,50,56,57,139
179,191,198,27,39,40,42,45,50,56,57,139
179,191,198,27,39,40,42,45,50,56,57,139
182,191,198,27,39,40,42,45,50,56,57,139
182,190,197,26,39,40,42,45,50,56,57,139
177,189,197,27,39,40,42,45,50,56,57,139
175,189,196,27,39,40,42,45,50,56,57,139
175,189,196,26,39,40,42,45,50,56,57,139
177,188,195,27,39,40,42,45,50,56,57,139
177,188,195,27,39,40,42,45,50,56,57,139
178,188,195,27,39,40,42,45,50,56,57,139
178,187,195,27,39,40,42,46,50,56,57,139
178,187,195,27,39,40,42,46,50,56,57,139
178,187,195,27,39,40,42,46,50,56,57,139
178,187,195,27,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,139
178,187,195,29,39,40,42,46,50,56,57,140
175,185,195,29,39,40,42,46,51,55,57,140
175,185,195,29,39,40,42,46,51,55,57,140
175,192,195,29,39,40,42,46,51,55,57,140
175,192,195,27,39,40,42,46,51,55,57,140
175,192,195,27,39,40,42,47,51,55,57,140
175,192,195,27,39,40,42,48,50,55,57,140
175,192,195,27,39,40,42,48,50,55,57,140
175,192,195,29,39,40,42,48,51,55,57,140
182,192,196,29,39,40,42,48,50,55,57,140
180,187,197,29,39,40,42,48,50,55,57,140
180,188,197,31,39,40,42,48,50,55,57,140
179,189,198,31,39,40,42,48,50,55,57,140
179,189,198,29,39,40,42,48,50,55,57,140
181,190,199,28,39,40,42,48,50,55,57,140
181,191,199,28,39,40,42,48,50,55,57,140
181,191,199,28,39,40,42,48,50,55,57,140
183,191,199,31,39,40,42,48,50,55,57,140
183,191,199,28,39,40,42,48,50,55,57,140
183,191,199,28,39,40,42,48,50,55,57,140
183,191,199,28,39,40,42,48,50,55,57,140
184,191,199,28,39,40,42,48,50,55,57,140
184,190,199,31,39,40,42,48,50,55,57,140
184,190,199,31,39,40,42,48,50,55,57,140
184,189,198,31,39,40,42,47,50,55,57,140
184,189,198,31,39,40,42,47,50,55,57,140
184,189,198,31,39,40,42,47,50,55,57,140
184,189,198,31,39,40,42,47,50,55,57,140
184,189,198,31,39,40,42,47,50,55,57,140
184,188,198,27,39,40,42,47,50,55,57,140
184,188,198,35,39,40,42,47,50,55,57,140
184,188,198,26,39,40,42,48,50,55,57,140
184,188,198,27,39,40,42,48,50,55,57,140
184,188,198,27,39,40,42,48,50,55,57,140
184,189,198,31,39,40,42,48,50,55,57,140
184,189,199,31,39,40,42,48,50,55,57,140
184,189,199,31,39,40,42,48,50,55,57,140
184,189,199,31,39,40,42,48,50,55,57,140
184,190,199,31,39,40,42,48,50,55,57,140
183,190,199,31,39,40,42,47,50,55,57,140
183,190,199,29,39,40,42,45,50,56,57,140
183,190,199,29,39,40,42,45,51,53,57,140
181,190,199,29,39,40,42,45,51,54,57,140
181,189,199,27,39,40,42,45,51,54,57,140
181,189,198,29,39,40,42,45,52,54,57,140
179,189,198,29,39,40,42,45,52,54,57,140
179,189,197,27,39,40,42,45,52,54,57,140
179,189,197,27,39,40,42,45,52,54,57,140
180,189,196,26,39,40,42,45,52,54,57,140
180,188,196,26,39,40,42,45,52,54,57,140
180,188,195,26,39,40,42,45,51,54,57,140
180,187,195,26,39,40,42,45,51,54,57,140
180,187,195,27,39,40,42,45,51,54,57,140
182,186,195,27,39,40,42,45,51,54,57,140
182,185,195,26,39,40,42,45,51,54,57,140
180,186,195,26,39,40,42,45,51,54,57,140
180,192,195,26,39,40,42,45,51,54,57,140
180,192,195,26,39,40,42,45,51,54,57,140
180,192,195,26,39,40,42,45,51,54,57,140
180,192,195,26,39,40,42,45,51,54,57,140
180,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,140
182,192,195,26,39,40,42,45,51,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,45,52,54,57,141
175,185,195,26,39,40,42,46,52,53,57,141
175,185,195,26,39,40,42,47,52,53,57,141
177,185,195,26,39,40,42,47,52,53,57,141
177,185,195,26,39,40,42,47,52,53,57,141
175,185,195,26,39,40,42,47,52,53,57,141
177,192,195,26,39,40,42,47,52,53,57,141
178,186,195,26,39,40,42,47,52,54,57,141
177,187,195,26,39,40,42,48,51,54,57,141
175,187,195,26,39,40,42,48,51,54,57,141
175,188,196,27,39,40,42,48,51,54,57,141
182,188,196,27,39,40,42,48,51,54,57,141
180,189,197,27,39,40,42,48,52,54,57,141
179,189,197,27,39,40,43,48,52,54,57,141
179,189,197,26,39,40,43,48,52,54,57,141
181,189,198,27,39,40,43,48,51,54,57,141
181,189,198,27,39,40,42,48,51,54,57,141
183,189,199,27,39,40,43,48,51,54,57,141
183,189,200,27,39,40,43,48,51,54,57,141
184,190,200,27,39,40,43,48,51,54,57,141
184,190,200,27,39,40,43,48,51,54,57,141
184,190,200,27,39,40,43,48,51,54,57,141
184,190,200,27,39,40,43,48,51,54,57,141
184,190,200,27,39,40,43,48,51,54,57,141
184,190,200,27,39,40,42,48,51,54,58,141
184,190,200,26,39,40,42,48,51,54,57,141
184,190,200,26,39,40,42,48,51,54,57,141
184,190,200,26,39,40,42,48,51,54,57,141
184,190,200,26,39,40,42,48,51,54,57,141
184,190,200,27,39,40,42,48,51,54,57,141
184,190,200,27,39,40,42,48,51,54,57,141
183,190,200,27,39,40,42,48,51,54,57,141
183,190,200,26,39,40,42,48,52,54,57,141
183,190,200,26,39,40,42,47,52,54,57,141
181,191,200,26,39,40,42,47,52,54,58,141
181,190,199,26,39,40,42,46,52,54,57,141
181,190,199,26,39,40,42,45,52,54,57,141
179,190,198,26,39,40,42,45,52,54,57,141
179,190,198,26,39,40,42,45,49,54,57,141
179,190,197,27,39,40,42,45,49,54,57,141
180,189,197,26,39,40,42,45,49,54,57,141
180,189,196,26,39,40,42,45,49,54,57,141
180,189,195,26,39,40,42,45,49,54,57,141
182,189,195,26,39,40,42,45,49,54,57,141
180,189,195,26,39,40,42,45,49,54,57,141
180,188,195,26,39,40,42,45,49,54,57,141
176,188,201,26,39,40,42,45,52,54,57,141
176,188,201,26,39,40,42,45,52,54,57,141
176,188,201,26,39,40,42,45,52,54,57,141
182,188,201,26,39,40,42,45,52,54,57,141
182,188,201,26,39,40,42,45,52,54,57,141
182,187,201,26,39,40,42,45,52,54,57,141
182,187,201,26,39,40,42,45,52,54,57,141
182,187,201,26,39,40,42,45,52,54,57,141
182,187,201,26,39,40,42,45,52,54,57,141
182,187,201,26,39,40,42,45,52,54,57,141
176,187,201,27,39,40,42,45,52,54,57,141
176,187,201,27,39,40,42,45,52,54,57,141
176,187,201,27,39,40,42,45,52,54,57,141
177,187,201,27,39,40,42,45,52,54,57,141
175,187,201,27,39,40,42,45,52,54,57,141
175,187,201,26,39,40,42,45,52,54,57,142
175,185,195,27,39,40,42,45,52,54,57,142
175,185,195,27,39,40,42,45,52,54,57,142
175,185,195,27,39,40,42,45,52,54,57,142
175,185,195,27,39,40,42,45,52,54,57,142
175,185,195,27,39,40,42,46,52,54,57,142
175,185,195,27,39,40,42,46,52,53,57,142
175,185,195,27,39,40,42,46,51,53,57,142
175,185,195,27,39,40,42,47,51,56,57,142
176,192,195,27,39,40,42,48,51,55,57,142
176,192,195,27,39,40,42,48,50,55,57,142
176,192,195,27,39,40,42,48,50,55,57,142
180,192,195,27,39,40,42,48,50,55,57,142
180,185,196,27,39,40,42,48,50,55,57,142
180,188,197,29,39,40,42,48,50,55,57,142
179,189,197,27,39,40,42,48,50,55,57,142
179,190,197,31,39,40,42,48,50,55,57,142
181,191,197,31,39,40,42,48,50,55,57,142
181,191,197,28,39,40,42,48,50,55,57,142
183,193,196,28,39,40,42,48,50,55,57,142
183,193,195,28,39,40,42,48,50,55,57,142
183,193,195,29,39,40,42,48,50,55,59,142
183,193,201,28,39,40,42,48,50,55,57,142
183,193,195,28,39,40,42,48,50,55,57,142
183,193,195,28,39,40,42,48,50,55,57,142
183,193,196,31,39,40,42,48,50,55,57,142
183,193,197,28,39,40,42,48,50,55,57,142
183,193,197,28,39,40,42,48,50,55,57,142
183,193,197,28,39,40,42,48,50,55,57,142
183,193,196,28,39,40,42,48,50,55,57,142
183,193,195,28,39,40,42,48,50,55,57,142
184,193,201,31,39,40,42,48,50,55,57,142
184,193,201,28,39,40,42,48,50,55,57,142
184,193,195,28,39,40,42,48,50,55,57,142
183,193,195,28,39,40,42,48,50,55,57,142
183,193,196,28,39,40,42,48,50,55,57,142
183,193,197,28,39,40,42,48,50,55,57,142
183,193,197,31,39,40,42,48,50,55,57,142
183,193,197,31,39,40,42,48,50,55,57,142
181,191,197,31,39,40,42,48,50,55,57,142
181,191,197,29,39,40,42,47,50,55,57,142
181,191,197,29,39,40,42,46,51,56,57,142
179,190,197,29,39,40,42,46,52,53,57,142
179,190,196,29,39,40,42,45,49,54,57,142
180,190,196,29,39,40,42,45,49,54,57,142
180,189,195,29,39,40,42,45,49,54,57,142
182,189,195,27,39,40,42,45,49,54,57,142
182,189,195,27,39,40,42,45,49,54,57,142
176,188,195,27,39,40,42,45,49,54,57,142
175,188,195,27,39,40,42,45,49,54,57,142
176,187,201,27,39,40,42,45,49,54,57,142
176,185,201,27,39,40,42,45,49,54,57,142
176,192,201,29,39,40,42,45,49,54,57,142
176,192,201,27,39,40,42,45,49,54,57,142
176,185,201,27,39,40,42,45,49,54,57,142
176,192,201,27,39,40,42,45,49,54,57,142
176,192,201,26,39,40,42,45,49,54,57,142
176,192,201,27,39,40,42,45,49,54,57,142
176,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,142
175,192,201,27,39,40,42,45,49,54,57,143
175,192,195,27,39,40,41,47,50,54,57,143
176,192,195,27,39,40,41,47,50,55,57,143
182,192,195,27,39,40,41,47,50,55,57,143
177,186,195,29,39,40,41,47,50,55,57,143
175,186,196,29,39,40,41,46,50,55,57,143
177,188,197,29,39,40,41,46,50,55,57,143
175,188,197,29,39,40,41,46,50,55,57,143
176,189,198,31,39,40,41,46,51,55,57,143
182,189,198,31,39,40,41,46,51,55,57,143
180,190,199,28,39,40,41,46,51,55,57,143
180,190,199,29,39,40,41,46,51,55,57,143
180,190,199,28,39,40,41,46,50,55,57,143
180,190,200,28,39,40,41,46,50,55,57,143
180,190,200,28,39,40,41,47,50,55,59,143
180,189,200,31,39,40,41,48,50,55,57,143
180,187,199,31,39,40,41,48,50,55,57,143
182,192,199,28,39,40,41,48,50,55,57,143
176,192,199,28,39,40,41,48,50,55,57,143
176,192,198,28,39,40,41,48,50,55,57,143
175,192,198,28,39,40,41,48,50,55,57,143
175,192,198,31,39,40,41,48,50,55,57,143
175,192,199,28,39,40,41,48,50,55,57,143
175,185,199,31,39,40,41,47,52,55,57,143
177,188,198,31,39,40,41,46,49,56,57,143
175,189,198,31,39,40,41,45,49,54,57,143
176,189,198,29,39,40,41,45,49,54,57,143
182,190,198,29,39,40,41,45,49,54,57,143
180,190,197,27,39,40,41,45,50,54,57,143
180,190,197,27,39,40,41,45,50,54,57,143
180,189,197,26,39,40,41,45,50,54,57,143
180,189,197,26,39,40,41,45,50,54,57,143
180,189,196,26,39,40,41,45,50,54,57,143
180,189,195,26,39,40,41,45,50,54,57,143
180,188,195,26,39,40,41,45,50,54,57,143
182,187,195,26,39,40,41,45,50,54,57,143
180,187,195,27,39,40,41,45,50,54,57,143
180,187,195,27,39,40,41,45,50,54,57,143
180,188,195,27,39,40,41,45,50,55,57,143
176,187,195,27,39,40,41,45,50,55,58,143
176,187,195,27,39,40,41,45,50,55,58,143
180,187,195,27,39,40,41,45,50,55,57,143
180,186,195,27,39,40,41,45,50,55,57,143
180,187,195,26,39,40,41,45,50,55,57,143
178,187,195,26,39,40,41,45,50,55,58,143
178,187,195,26,39,40,41,45,50,55,58,144
175,186,195,27,39,40,42,47,52,55,57,144
177,186,195,27,39,40,42,47,52,55,57,144
177,186,195,27,39,40,42,47,52,55,57,144
177,186,195,27,39,40,42,47,52,55,57,144
175,187,195,26,39,40,42,47,52,55,57,144
176,188,195,27,39,40,42,48,52,55,57,144
175,189,196,27,39,40,42,48,52,55,57,144
175,190,196,26,39,40,42,48,51,55,57,144
176,190,196,26,39,40,42,48,51,55,57,144
182,191,196,26,39,40,42,48,52,55,57,144
182,193,196,26,39,40,42,48,51,55,57,144
182,193,195,26,39,40,42,48,51,55,57,144
180,194,195,29,39,40,42,48,51,55,57,144
179,194,201,29,39,40,42,48,51,55,57,144
175,193,195,29,39,40,42,48,50,55,62,144
184,190,201,35,39,40,42,48,50,55,57,144
183,193,195,35,39,40,42,48,50,55,57,144
181,193,196,35,39,40,42,48,50,55,57,144
179,193,196,35,39,40,42,48,50,55,57,144
179,193,197,26,39,40,42,48,50,55,57,144
179,194,196,27,39,40,42,48,50,55,57,144
179,194,196,26,39,40,42,47,51,55,57,144
179,194,201,29,39,40,42,46,52,56,57,144
180,193,195,29,39,40,42,45,49,56,62,144
180,194,195,29,39,40,42,45,49,56,62,144
181,194,195,26,39,40,42,45,49,55,57,144
180,194,196,26,39,40,42,47,50,55,62,144
181,194,196,26,39,40,42,48,50,55,57,144
181,194,197,26,39,40,42,48,50,55,57,144
181,194,197,35,39,40,42,48,50,55,57,144
179,194,197,26,39,40,42,48,50,55,57,144
180,194,197,26,39,40,42,48,50,55,58,144
179,194,197,27,39,40,42,47,51,55,57,144
179,194,197,29,39,40,42,46,52,55,57,144
179,193,198,27,39,40,42,45,49,56,57,144
179,193,198,26,39,40,42,45,49,56,57,144
179,193,198,26,39,40,42,45,49,53,57,144
179,191,198,26,39,40,42,45,49,53,57,144
180,190,197,26,39,40,42,45,50,53,57,144
180,190,197,26,39,40,42,45,50,53,57,144
180,189,197,26,39,40,42,45,50,53,57,144
180,189,197,26,39,40,42,45,50,53,57,144
182,189,196,26,39,40,42,45,50,53,57,144
176,188,196,26,39,40,42,45,50,53,57,144
175,188,196,26,39,40,42,45,50,53,57,144
176,188,196,26,39,40,42,45,50,53,57,144
182,188,196,26,39,40,42,45,51,53,57,144
182,188,196,26,39,40,42,45,50,53,57,144
182,188,196,26,39,40,42,45,50,56,57,144
182,187,196,26,39,40,42,45,50,56,57,144
182,187,196,26,39,40,42,45,50,56,57,144
182,187,196,26,39,40,42,45,50,56,57,144
182,187,196,26,39,40,42,45,50,56,57,144
182,188,196,26,39,40,42,45,50,56,57,144
182,188,196,26,39,40,42,45,50,56,57,144
182,188,196,26,39,40,42,45,50,56,57,144
182,188,196,26,39,40,42,45,50,56,57,144
176,188,196,26,39,40,42,45,50,56,57,144
176,188,196,27,39,40,42,45,50,56,57,144
176,188,196,27,39,40,42,45,50,56,57,144
176,188,196,27,39,40,42,45,50,56,57,144
176,188,196,27,39,40,42,45,50,56,57,144
182,188,196,27,39,40,42,45,50,56,57,144
176,188,196,27,39,40,42,45,50,56,57,145
175,185,195,27,39,40,42,45,49,54,57,145
175,185,195,27,39,40,42,45,49,53,57,145
175,185,195,27,39,40,42,45,49,53,57,145
175,185,195,27,39,40,42,46,49,53,57,145
175,185,195,27,39,40,42,46,52,53,57,145
175,185,195,27,39,40,42,47,52,53,57,145
175,185,195,27,39,40,42,47,52,56,57,145
175,192,195,27,39,40,42,48,52,56,57,145
175,185,195,27,39,40,42,48,52,56,57,145
175,192,195,27,39,40,42,48,52,56,57,145
176,192,195,27,39,40,42,48,52,56,57,145
176,192,195,27,39,40,42,48,52,56,57,145
176,192,195,27,39,40,42,48,51,56,57,145
176,186,195,27,39,40,42,48,51,56,57,145
180,186,195,26,39,40,42,48,51,56,57,145
180,188,196,27,39,40,42,48,51,56,57,145
179,188,196,27,39,40,42,48,52,53,57,145
179,188,197,27,39,40,42,48,52,53,57,145
179,189,197,29,39,40,42,48,52,53,57,145
181,189,197,27,39,40,42,48,52,53,57,145
181,190,197,29,39,40,42,48,52,53,57,145
181,190,197,29,39,40,42,48,52,53,57,145
181,190,197,29,39,40,42,48,52,53,57,145
181,190,197,29,39,40,42,48,52,53,58,145
183,190,197,29,39,40,42,48,52,53,57,145
183,190,197,29,39,40,42,48,52,53,57,145
183,190,197,29,39,40,42,48,52,53,57,145
183,190,196,29,39,40,42,48,52,53,57,145
183,190,197,29,39,40,42,48,52,53,57,145
183,190,197,29,39,40,42,48,52,53,57,145
183,190,197,31,39,40,42,48,52,53,57,145
183,190,196,29,39,40,42,48,52,54,57,145
183,190,196,29,39,40,42,48,52,54,57,145
183,190,196,31,39,40,42,48,52,54,57,145
184,190,195,31,39,40,42,48,52,54,57,145
184,189,195,29,39,40,42,48,52,54,57,145
184,189,195,29,39,40,42,48,52,54,57,145
184,189,201,31,39,40,42,48,52,54,57,145
184,189,201,31,39,40,42,48,52,54,57,145
184,190,195,31,39,40,42,48,52,54,57,145
184,190,195,31,39,40,42,48,52,54,57,145
184,191,195,31,39,40,42,48,52,54,57,145
184,190,196,29,39,40,42,48,52,54,57,145
184,190,196,29,39,40,42,48,51,54,57,145
184,190,196,29,39,40,42,48,51,54,57,145
184,189,196,27,39,40,42,48,51,54,57,145
184,189,195,29,39,40,42,48,51,54,57,145
184,189,195,31,39,40,42,48,51,54,57,145
184,189,201,31,39,40,42,48,51,54,57,145
184,189,201,29,39,40,42,48,51,54,57,145
184,190,195,29,39,40,42,48,51,54,57,145
184,190,195,29,39,40,42,48,51,54,57,145
184,191,195,29,39,40,42,47,52,54,57,145
183,191,196,29,39,40,42,45,52,53,57,145
183,190,196,29,39,40,42,45,49,54,57,145
183,191,197,27,39,40,42,45,49,54,57,145
181,191,197,27,39,40,42,45,49,54,57,145
181,191,197,27,39,40,42,45,49,54,57,145
181,191,197,27,39,40,42,45,49,54,57,145
179,191,197,27,39,40,42,45,49,54,57,145
179,191,197,26,39,40,42,45,49,54,57,145
179,190,197,27,39,40,42,45,49,54,57,145
180,190,197,26,39,40,42,45,49,54,57,145
180,190,197,26,39,40,42,45,49,54,57,145
182,190,197,26,39,40,42,45,49,54,57,145
180,189,197,26,39,40,42,45,49,54,57,145
182,189,197,26,39,40,42,45,49,54,57,145
176,189,196,26,39,40,42,45,49,54,57,145
182,189,196,26,39,40,42,45,49,54,57,145
176,189,196,26,39,40,42,45,49,54,57,145
182,189,196,26,39,40,42,45,49,54,57,145
176,188,196,27,39,40,42,45,49,54,57,145
176,188,196,27,39,40,42,45,49,54,57,145
176,188,196,27,39,40,42,45,49,54,57,145
176,188,196,26,39,40,42,45,49,54,57,145
175,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
176,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
176,188,196,26,39,40,42,45,49,54,57,145
176,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
176,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,145
182,188,196,26,39,40,42,45,49,54,57,146
175,185,195,27,39,40,42,45,49,55,57,146
176,185,195,27,39,40,42,45,49,55,57,146
175,185,195,27,39,40,42,45,49,55,57,146
175,185,195,27,39,40,42,45,49,55,57,146
177,185,195,27,39,40,42,46,49,55,57,146
175,192,195,27,39,40,42,46,52,55,57,146
175,192,196,27,39,40,42,47,52,55,57,146
177,192,197,27,39,40,42,48,51,55,57,146
175,185,197,27,39,40,42,48,50,55,57,146
180,187,198,29,39,40,42,48,50,55,57,146
180,189,198,29,39,40,42,48,50,55,57,146
179,189,199,31,39,40,42,48,50,55,57,146
179,190,199,31,39,40,42,48,50,55,57,146
181,190,199,31,39,40,42,48,50,55,57,146
181,190,199,31,39,40,42,48,50,55,57,146
181,190,200,29,39,40,42,48,50,55,57,146
181,189,200,31,39,40,42,48,50,55,57,146
181,189,200,31,39,40,42,48,50,55,57,146
183,189,200,31,39,40,42,48,50,55,59,146
183,189,200,29,39,40,42,48,50,55,57,146
181,190,200,29,39,40,42,48,50,55,57,146
183,190,200,27,39,40,42,48,50,55,57,146
183,189,200,27,39,40,42,48,50,55,57,146
183,189,200,29,39,40,42,48,50,55,57,146
183,189,200,29,39,40,42,48,50,55,57,146
183,188,200,31,39,40,42,48,50,55,57,146
183,188,200,29,39,40,42,48,50,55,57,146
183,188,200,35,39,40,42,48,50,55,57,146
