x,y,z,roll,pitch,yaw,thumb,fore,index,ring,'receiver values',word
1,7,13,29,39,40,42,48,52,54,57,116
1,7,13,29,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,59,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,54,57,116
1,7,13,31,39,40,42,48,52,53,57,116
1,7,13,29,39,40,42,46,51,53,57,116
1,7,13,29,39,40,42,45,51,53,57,116
1,7,13,27,39,40,42,45,52,53,57,116
1,7,12,27,39,40,42,45,52,53,57,116
1,7,12,27,39,40,42,45,52,53,57,116
1,7,12,26,39,40,42,45,49,54,57,116
1,7,12,27,39,40,42,45,49,54,57,116
1,7,12,26,39,40,42,45,49,54,57,116
1,7,16,26,39,40,42,45,49,54,57,116
1,7,16,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,29,39,40,42,45,49,54,57,116
2,7,17,29,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
1,7,17,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,27,39,40,42,45,49,54,57,116
2,7,17,26,39,40,42,45,49,54,57,113
1,7,12,27,39,40,41,45,52,54,57,113
2,7,12,27,39,40,42,45,52,54,57,113
1,7,12,27,39,40,42,45,52,54,57,113
2,7,12,27,39,40,42,45,52,54,57,113
2,7,12,27,39,40,42,45,52,54,57,113
2,7,12,27,39,40,42,45,52,54,57,113
2,7,12,27,39,40,42,45,52,54,57,113
1,7,12,27,39,40,42,45,51,54,57,113
1,7,12,29,39,40,42,45,51,54,57,113
1,7,12,29,39,40,42,45,51,54,57,113
1,7,13,31,39,40,42,45,51,54,57,113
1,7,13,31,39,40,42,45,51,54,57,113
1,7,13,31,39,40,42,45,51,54,57,113
1,7,13,29,39,40,42,45,51,54,57,113
3,7,13,31,39,40,42,45,51,54,57,113
3,7,13,31,39,40,42,45,51,54,57,113
3,7,13,31,39,40,42,45,51,54,57,113
3,7,13,31,39,40,42,45,51,54,57,113
3,7,13,29,39,40,42,45,51,54,57,113
3,7,13,29,39,40,42,45,51,54,57,113
3,7,13,29,39,40,42,46,51,53,57,113
3,7,13,31,39,40,42,48,50,56,57,113
3,7,14,31,39,40,42,48,50,55,57,113
3,7,14,31,39,40,42,48,50,55,57,113
3,7,15,31,39,40,42,48,50,55,57,113
3,7,15,31,39,40,41,48,50,55,57,113
1,7,15,31,39,40,41,48,50,55,57,113
1,7,23,31,39,40,41,48,50,55,57,113
1,7,23,31,39,40,41,48,50,55,57,113
1,7,23,31,39,40,41,48,50,55,57,113
1,7,23,31,39,40,41,48,50,55,57,113
1,7,23,31,39,40,41,48,50,55,57,113
1,7,15,31,39,40,41,48,50,56,57,113
1,7,15,29,39,40,41,45,51,54,57,113
1,7,15,29,39,40,42,45,52,54,57,113
1,7,14,29,39,40,42,45,49,54,57,113
1,7,14,29,39,40,42,45,49,54,57,113
1,7,13,27,39,40,42,45,49,54,57,113
1,7,13,27,39,40,42,45,49,54,57,113
1,7,12,27,39,40,42,45,49,54,57,113
1,7,12,29,39,40,42,45,49,54,57,113
1,7,12,27,39,40,42,45,49,54,57,113
1,7,12,27,39,40,42,45,49,54,57,113
1,7,12,27,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,27,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,113
1,7,12,26,39,40,42,45,49,54,57,112
1,7,12,27,39,40,41,45,49,55,57,112
1,7,12,27,39,40,41,45,49,55,57,112
1,7,12,27,39,40,41,45,49,55,57,112
2,7,12,27,39,40,41,45,52,55,57,112
2,7,12,27,39,40,41,46,49,55,57,112
2,7,12,27,39,40,41,48,50,55,57,112
2,7,12,27,39,40,41,48,50,55,57,112
2,7,12,27,39,40,41,48,50,55,57,112
2,7,12,29,39,40,42,48,50,55,57,112
1,7,12,29,39,40,42,48,50,55,57,112
1,7,12,29,39,40,42,48,50,55,57,112
1,7,12,27,39,40,42,48,50,55,57,112
1,7,12,29,39,40,42,48,50,55,57,112
1,8,12,29,39,40,42,48,50,55,59,112
1,8,12,28,39,40,42,48,50,55,57,112
1,9,16,31,39,40,42,48,50,55,57,112
1,9,17,31,39,40,42,48,50,55,57,112
1,9,17,28,39,40,42,48,50,55,57,112
3,9,18,28,39,40,42,48,50,55,57,112
3,9,18,31,39,40,42,48,50,55,57,112
3,9,18,28,39,40,42,48,50,55,57,112
3,9,18,30,39,40,42,48,50,55,57,112
3,9,18,30,39,40,42,48,50,55,57,112
3,9,18,30,39,40,42,48,50,55,57,112
3,9,18,28,39,40,41,48,50,55,57,112
3,9,18,28,39,40,41,48,50,55,57,112
3,9,18,28,39,40,41,48,50,55,57,112
3,9,18,28,39,40,41,48,50,55,57,112
3,9,18,28,39,40,41,48,51,55,57,112
1,9,17,28,39,40,41,46,51,55,57,112
1,8,16,28,39,40,41,45,52,56,57,112
1,8,12,27,39,40,41,45,49,53,57,112
1,8,12,27,39,40,41,45,49,53,57,112
1,8,12,31,39,40,41,45,52,54,57,112
1,7,12,27,39,40,41,45,52,54,58,112
1,7,12,29,39,40,41,45,52,54,57,112
1,7,12,27,39,40,41,45,52,54,57,112
1,7,12,27,39,40,41,45,52,54,57,112
1,7,12,27,39,40,41,45,52,54,57,112
1,7,12,27,39,40,41,45,52,54,57,112
1,7,12,26,39,40,41,45,52,54,57,112
2,7,12,27,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
2,7,12,27,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
1,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
1,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,112
2,7,12,26,39,40,41,45,52,54,57,111
2,7,12,26,39,40,43,47,52,56,57,111
1,7,12,27,39,40,43,48,51,55,57,111
2,7,12,29,39,40,43,48,50,55,57,111
1,7,12,29,39,40,43,48,50,55,57,111
1,7,12,31,39,40,44,48,50,55,57,111
1,7,12,31,39,40,44,48,50,55,58,111
1,7,13,28,39,40,44,48,50,55,57,111
1,7,13,28,39,40,44,48,50,55,57,111
1,7,13,30,39,40,44,48,50,55,57,111
1,8,13,29,39,40,44,48,50,55,57,111
3,8,12,30,39,40,44,48,50,55,57,111
3,8,12,30,39,40,44,48,50,55,57,111
5,7,12,36,39,40,44,48,50,55,57,111
4,8,12,36,39,40,44,48,50,55,62,111
5,7,12,27,39,40,44,48,49,55,57,111
5,8,12,36,39,40,44,47,50,54,57,111
5,8,12,32,39,40,44,45,50,54,57,111
4,8,12,28,39,40,44,45,51,55,57,111
3,8,12,28,39,40,44,45,51,56,57,111
3,7,12,28,39,40,44,45,51,55,58,111
3,7,12,28,39,40,44,45,51,56,57,111
1,7,12,31,39,40,44,45,50,55,57,111
1,7,12,31,39,40,44,45,50,55,57,111
1,7,12,31,39,40,44,45,50,55,57,111
1,7,12,31,39,40,44,45,50,55,57,111
1,7,12,31,39,40,44,45,50,55,57,111
1,7,12,31,39,40,44,45,50,55,59,111
1,7,12,29,39,40,44,45,50,55,57,111
1,7,12,29,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,26,39,40,44,45,50,55,57,111
1,7,12,26,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,111
1,7,12,29,39,40,44,45,50,55,57,111
1,7,12,27,39,40,44,45,50,55,57,110
1,7,12,29,39,40,42,45,49,54,57,110
2,7,12,29,39,40,42,46,49,54,57,110
2,7,12,29,39,40,42,46,52,54,57,110
1,7,12,27,39,40,42,47,52,54,57,110
1,7,12,27,39,40,42,48,51,53,57,110
2,7,12,29,39,40,42,48,50,53,57,110
2,7,12,27,39,40,42,48,50,53,57,110
2,7,12,27,39,40,42,48,50,53,57,110
2,7,12,27,39,40,42,48,50,53,57,110
2,7,12,27,39,40,42,48,50,53,57,110
2,7,12,27,39,40,42,48,50,53,57,110
2,7,12,27,39,40,43,48,50,53,57,110
2,7,12,27,39,40,43,48,50,53,57,110
1,8,12,27,39,40,43,48,50,53,57,110
1,8,12,28,39,40,43,48,50,56,57,110
1,8,16,28,39,40,43,48,50,56,57,110
1,9,17,29,39,40,43,48,50,56,57,110
1,9,18,28,39,40,43,48,50,56,57,110
1,9,18,28,39,40,43,48,50,53,57,110
1,9,18,28,39,40,42,48,50,53,57,110
1,9,18,31,39,40,43,48,50,53,57,110
1,9,18,31,39,40,42,48,50,56,57,110
1,9,18,31,39,40,42,48,50,53,59,110
1,9,18,27,39,40,42,48,50,53,57,110
1,9,18,31,39,40,42,48,50,53,57,110
1,9,18,28,39,40,42,48,50,56,57,110
1,9,18,31,39,40,42,48,50,56,57,110
1,9,18,31,39,40,42,48,50,56,57,110
1,9,18,31,39,40,42,48,50,56,57,110
1,9,18,31,39,40,42,48,50,56,57,110
1,9,18,31,39,40,42,48,50,53,59,110
1,7,12,31,39,40,42,48,51,53,57,110
1,7,12,31,39,40,42,48,52,54,57,110
1,7,12,29,39,40,42,47,49,54,57,110
1,7,12,29,39,40,42,47,49,54,57,110
1,7,12,29,39,40,42,45,49,54,57,110
1,7,12,29,39,40,42,45,49,54,57,110
1,7,12,29,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,26,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,26,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,29,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,26,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,110
1,7,12,27,39,40,42,45,49,54,57,109
1,7,12,27,39,40,41,45,51,54,57,109
1,7,12,27,39,40,41,45,51,54,57,109
1,7,12,26,39,40,41,46,51,54,57,109
1,7,12,27,39,40,41,48,51,54,57,109
1,7,12,27,39,40,41,48,51,54,57,109
1,7,12,26,39,40,41,48,51,54,57,109
1,7,12,26,39,40,42,48,51,54,57,109
1,7,13,27,39,40,42,48,50,54,57,109
1,7,13,27,39,40,42,48,51,54,57,109
1,7,13,27,39,40,42,48,51,54,57,109
1,7,13,26,39,40,42,48,51,54,57,109
1,7,14,27,39,40,42,48,51,54,57,109
1,8,14,26,39,40,42,48,51,54,57,109
1,8,14,27,39,40,42,48,51,54,57,109
1,8,14,27,39,40,42,48,51,54,57,109
1,8,13,30,39,40,42,48,51,54,57,109
2,8,13,30,39,40,42,48,51,54,57,109
2,8,13,30,39,40,42,48,51,54,57,109
2,8,14,29,39,40,42,48,51,54,57,109
1,8,14,30,39,40,42,48,51,54,57,109
1,8,14,31,39,40,42,48,51,54,57,109
1,8,14,27,39,40,42,48,51,54,57,109
1,8,14,27,39,40,42,48,51,54,58,109
1,8,14,27,39,40,42,48,51,54,57,109
1,8,14,27,39,40,42,48,51,54,57,109
1,8,14,27,39,40,42,48,51,54,58,109
1,8,14,26,39,40,42,47,51,54,57,109
1,8,14,26,39,40,42,47,51,54,57,109
1,7,19,34,39,40,44,45,51,53,61,109
1,7,14,27,39,40,42,45,51,54,57,109
1,7,14,27,39,40,42,45,51,54,57,109
1,7,14,27,39,40,42,45,51,54,57,109
1,7,13,27,39,40,42,45,51,54,57,109
1,7,13,27,39,40,42,45,51,54,57,109
1,7,13,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
2,7,12,26,39,40,42,45,51,54,58,109
2,7,12,26,39,40,42,45,51,54,58,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,109
1,7,12,26,39,40,42,45,51,54,57,108
2,7,12,27,39,40,42,46,52,54,57,108
2,7,12,27,39,40,42,46,52,54,57,108
2,7,12,27,39,40,42,46,52,54,57,108
2,7,12,27,39,40,42,47,52,54,57,108
2,7,12,27,39,40,42,47,51,54,57,108
2,7,12,29,39,40,43,48,51,54,57,108
2,7,12,29,39,40,43,48,51,54,57,108
1,7,12,29,39,40,43,48,51,54,57,108
1,7,12,29,39,40,43,48,51,54,57,108
1,7,12,29,39,40,43,48,51,54,57,108
1,7,13,31,39,40,43,48,51,54,57,108
1,7,13,31,39,40,43,48,51,54,57,108
1,7,13,28,39,40,43,48,51,54,57,108
1,7,13,31,39,40,43,48,51,54,57,108
3,7,13,29,39,40,43,48,51,54,57,108
3,7,13,28,39,40,43,48,51,54,57,108
3,7,12,31,39,40,43,48,51,54,57,108
4,7,12,31,39,40,43,48,51,54,57,108
4,7,12,31,39,40,43,48,51,54,57,108
5,7,12,31,39,40,43,48,51,54,57,108
5,7,12,31,39,40,43,48,51,54,57,108
5,7,12,31,39,40,43,48,51,54,57,108
5,7,12,31,39,40,43,48,51,54,57,108
5,7,12,35,39,40,43,48,51,54,57,108
4,7,12,26,39,40,43,48,51,54,57,108
3,7,12,27,39,40,42,48,51,54,57,108
3,7,13,29,39,40,42,48,51,54,57,108
1,7,13,29,39,40,42,48,51,54,57,108
1,7,13,29,39,40,42,48,51,54,57,108
1,7,13,29,39,40,42,47,52,54,57,108
1,7,12,27,39,40,42,47,52,54,57,108
1,7,12,29,39,40,42,46,52,54,57,108
1,7,12,27,39,40,43,46,52,54,57,108
1,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
1,7,12,29,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,47,52,54,57,108
2,7,12,27,39,40,43,47,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,47,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,108
2,7,12,27,39,40,43,46,52,54,57,107
2,7,12,26,39,40,42,47,50,53,57,107
2,7,12,26,39,40,42,47,50,53,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,12,27,39,40,42,47,50,56,57,107
2,7,13,27,39,40,42,46,50,56,57,107
2,7,13,27,39,40,42,46,50,56,57,107
2,8,13,27,39,40,42,46,50,56,57,107
1,8,13,27,39,40,42,46,50,56,57,107
1,9,13,28,39,40,42,47,50,56,57,107
1,9,13,28,39,40,42,47,50,56,57,107
1,9,12,28,39,40,42,47,50,56,57,107
1,9,12,28,39,40,42,47,50,56,59,107
1,9,12,30,39,40,42,47,50,55,57,107
1,9,12,29,39,40,42,48,50,55,57,107
1,10,12,28,39,40,42,48,50,55,57,107
1,9,12,31,39,40,42,48,50,55,57,107
1,9,13,37,39,40,42,48,50,55,57,107
1,9,13,33,39,40,42,48,50,55,57,107
1,9,13,33,39,40,42,48,50,55,57,107
1,9,13,28,39,40,42,48,50,55,57,107
1,9,13,28,39,40,42,48,50,55,57,107
1,9,13,28,39,40,42,48,50,55,57,107
1,9,13,28,39,40,42,47,50,55,57,107
1,9,13,27,39,40,42,47,50,55,57,107
1,9,13,27,39,40,42,46,50,56,57,107
1,8,13,29,39,40,42,46,50,56,57,107
1,8,12,31,39,40,42,45,50,56,57,107
1,8,12,29,39,40,42,45,50,56,57,107
1,8,12,29,39,40,42,45,50,53,57,107
1,7,12,27,39,40,42,45,50,53,57,107
1,7,12,27,39,40,42,45,50,56,57,107
2,7,12,27,39,40,42,45,50,56,57,107
2,7,12,27,39,40,42,45,51,56,57,107
2,7,12,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
1,7,16,27,39,40,42,46,50,56,57,107
2,7,16,26,39,40,42,46,50,56,57,107
1,7,16,31,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
1,7,16,29,39,40,42,46,50,56,57,107
1,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
1,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
1,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
1,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,107
1,7,16,27,39,40,42,46,50,56,57,107
2,7,16,27,39,40,42,46,50,56,57,104
1,7,12,27,39,40,42,47,51,56,57,104
1,7,12,27,39,40,42,47,50,55,57,104
1,7,12,27,39,40,42,48,50,55,57,104
1,7,12,27,39,40,42,48,50,55,57,104
1,7,12,27,39,40,42,48,50,55,57,104
1,7,12,27,39,40,42,48,50,55,57,104
1,7,12,29,39,40,42,48,50,55,57,104
1,7,12,31,39,40,42,48,50,55,57,104
1,7,12,31,39,40,42,48,50,55,57,104
1,7,12,31,39,40,42,48,50,55,62,104
3,8,18,31,39,40,42,48,50,55,60,104
5,8,20,29,39,40,42,48,50,55,60,104
1,9,20,35,39,40,42,48,50,55,57,104
5,7,22,35,39,40,42,48,50,55,60,104
4,7,22,35,39,40,42,48,50,55,57,104
3,7,22,27,39,40,42,48,50,55,73,104
3,7,21,35,39,40,42,48,50,55,62,104
3,7,21,26,39,40,42,48,50,55,63,104
3,7,21,35,39,40,42,48,50,55,63,104
3,7,21,35,39,40,42,48,50,55,76,104
3,7,21,35,39,40,42,48,50,55,77,104
1,7,21,35,39,40,42,48,50,55,62,104
5,7,22,35,39,40,42,48,50,55,60,104
5,7,22,35,39,40,42,48,50,55,60,104
1,7,20,26,39,40,42,48,51,55,57,104
1,7,18,26,39,40,42,47,52,55,57,104
3,7,12,26,39,40,42,45,49,54,57,104
3,7,12,27,39,40,42,45,49,54,57,104
1,7,12,29,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,26,39,40,42,45,49,54,57,104
1,7,12,26,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,27,39,40,42,45,49,54,57,104
1,7,12,29,39,40,42,45,49,54,57,104
1,7,12,29,39,40,42,45,49,54,57,104
1,7,12,29,39,40,42,45,49,54,57,104
1,7,12,29,39,40,42,45,49,54,57,104
1,7,12,29,39,40,42,45,49,54,57,105
1,7,12,27,39,40,42,45,49,54,57,105
1,7,12,27,39,40,42,45,49,54,57,105
1,7,12,27,39,40,42,45,49,54,57,105
1,7,12,27,39,40,42,45,49,54,57,105
2,7,12,26,39,40,42,47,52,56,57,105
1,7,12,27,39,40,42,48,51,55,57,105
2,7,12,27,39,40,42,48,50,55,57,105
2,7,12,27,39,40,42,48,50,55,57,105
2,7,12,27,39,40,42,48,50,55,57,105
2,7,12,27,39,40,42,48,50,55,57,105
1,7,13,27,39,40,42,48,50,55,57,105
1,7,13,31,39,40,42,48,50,55,57,105
1,8,13,29,39,40,42,48,50,55,57,105
1,8,13,28,39,40,42,48,50,55,57,105
1,9,13,28,39,40,42,48,50,55,57,105
1,9,13,37,39,40,42,48,50,55,57,105
3,9,12,36,39,40,42,48,50,55,57,105
1,9,12,36,39,40,42,48,50,55,57,105
1,9,12,33,39,40,42,48,50,55,57,105
3,9,12,28,39,40,42,48,50,55,57,105
3,9,12,28,39,40,42,48,50,55,60,105
5,10,12,28,39,40,42,48,50,55,60,105
5,9,12,28,39,40,42,48,50,55,60,105
5,9,12,29,39,40,42,48,50,55,57,105
5,9,12,29,39,40,42,48,50,55,57,105
4,9,12,29,39,40,42,48,50,55,57,105
1,9,12,30,39,40,42,48,50,55,57,105
1,9,12,30,39,40,42,48,50,55,59,105
1,10,12,30,39,40,42,48,50,55,57,105
1,10,12,37,39,40,42,48,50,55,57,105
1,10,12,37,39,40,42,48,50,55,57,105
1,10,12,37,39,40,42,48,50,55,57,105
1,10,12,28,39,40,42,48,50,55,57,105
3,9,12,31,39,40,42,48,50,55,57,105
3,9,12,28,39,40,42,48,50,55,57,105
5,8,12,31,39,40,42,48,50,55,57,105
5,9,12,31,39,40,42,48,50,55,60,105
5,8,12,29,39,40,42,48,50,55,57,105
5,8,12,27,39,40,42,47,52,55,57,105
5,8,12,28,39,40,42,45,49,54,57,105
3,9,12,28,39,40,42,45,49,54,57,105
3,9,12,28,39,40,42,45,49,54,57,105
3,9,12,28,39,40,42,45,49,54,57,105
1,9,12,28,39,40,42,45,49,54,57,105
1,9,12,28,39,40,42,45,49,54,57,105
1,9,12,28,39,40,42,45,49,54,57,105
1,9,12,28,39,40,42,45,49,54,57,105
1,9,12,29,39,40,42,45,49,54,57,105
1,9,12,27,39,40,42,45,49,54,57,105
1,9,12,27,39,40,42,45,49,54,57,105
1,9,12,27,39,40,42,45,49,54,57,105
1,8,12,27,39,40,42,45,49,54,57,105
1,8,12,27,39,40,42,45,49,54,57,105
1,8,12,26,39,40,42,45,49,54,57,105
1,8,12,26,39,40,42,45,49,54,57,105
1,7,12,26,39,40,42,45,49,54,57,105
1,7,12,26,39,40,42,45,49,54,57,105
1,7,12,26,39,40,42,45,49,54,57,105
1,7,12,26,39,40,42,45,49,54,57,105
1,7,12,26,39,40,42,45,49,54,57,105
1,7,12,26,39,40,42,45,49,54,57,105
1,7,12,27,39,40,42,45,49,54,57,105
1,7,16,26,39,40,42,45,49,54,57,105
1,7,16,27,39,40,42,45,49,54,57,105
1,7,16,26,39,40,42,45,49,54,57,105
1,7,16,26,39,40,42,45,49,54,57,105
1,7,16,26,39,40,42,45,49,54,57,105
1,7,16,26,39,40,42,45,49,54,57,105
1,7,16,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,26,39,40,42,45,49,54,57,105
1,7,17,27,39,40,42,45,49,54,57,106
1,7,16,27,39,40,41,48,50,55,67,106
1,7,12,27,39,40,42,45,52,54,57,106
1,7,12,27,39,40,42,45,52,54,57,106
2,7,12,27,39,40,42,45,52,54,57,106
2,7,12,27,39,40,42,45,49,54,57,106
2,7,12,29,39,40,42,45,52,54,57,106
2,7,12,29,39,40,42,45,52,54,57,106
1,7,12,29,39,40,42,45,52,54,57,106
1,7,12,29,39,40,42,45,52,54,57,106
1,7,13,29,39,40,42,45,52,54,57,106
1,7,13,29,39,40,42,45,52,54,57,106
1,7,14,29,39,40,42,45,49,54,57,106
1,7,14,31,39,40,42,45,49,54,57,106
3,7,14,31,39,40,42,45,49,54,57,106
4,7,14,31,39,40,42,45,49,54,57,106
5,7,13,31,39,40,42,45,49,54,62,106
4,7,12,31,39,40,42,45,49,54,60,106
5,7,12,31,39,40,42,45,49,54,60,106
5,7,12,31,39,40,42,45,49,54,60,106
5,7,12,31,39,40,42,45,49,54,60,106
5,7,12,31,39,40,42,45,49,54,60,106
5,7,12,31,39,40,42,45,49,54,60,106
6,7,12,31,39,40,42,45,49,54,60,106
6,7,12,31,39,40,42,45,49,54,64,106
5,7,12,31,39,40,42,45,49,54,60,106
3,7,16,31,39,40,42,45,49,54,60,106
3,7,12,31,39,40,42,45,49,54,60,106
5,7,12,31,39,40,42,45,49,54,60,106
5,7,12,32,39,40,42,45,49,54,57,106
5,7,12,35,39,40,42,45,49,54,57,106
5,7,12,27,39,40,42,45,49,54,57,106
4,7,13,27,39,40,42,45,49,54,57,106
3,7,13,27,39,40,42,45,49,54,57,106
3,7,14,29,39,40,42,45,49,54,57,106
1,7,14,27,39,40,42,45,49,54,57,106
1,7,13,27,39,40,42,45,49,54,57,106
1,7,13,27,39,40,42,45,49,54,57,106
1,7,13,26,39,40,42,45,49,54,57,106
1,7,13,27,39,40,42,45,49,54,57,106
